CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
271802780,71,BROOKLYN,11/29/2022,12:00:00,07/24/2023,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO BKLYN SOUTH,512,"CONTROLLED SUBSTANCE,SALE 1",(null),07/24/2023,(null),18-24,BLACK,M,,UNKNOWN,UNKNOWN,E,1002091,181403,40.66457,-73.935691,"(40.66457, -73.935691)",POINT (-73.935691 40.66457),17615,17,2,48,44
261642987,40,BRONX,11/29/2022,18:00:00,11/29/2022,18:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",COMMERCIAL BUILDING,01/09/2023,(null),45-64,WHITE,M,,18-24,WHITE HISPANIC,F,1004608,233082,40.806411,-73.926462,"(40.806411, -73.926462)",POINT (-73.926462 40.806411),10932,49,5,35,23
261285790,83,BROOKLYN,11/29/2022,13:00:00,01/01/2023,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN NORTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,01/03/2023,(null),(null),(null),(null),,18-24,WHITE,F,1004335,194531,40.700598,-73.92756,"(40.700598, -73.92756)",POINT (-73.92756 40.700598),18181,42,2,30,53
267129891,44,BRONX,11/29/2022,12:00:00,11/29/2022,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO BRONX,101,ASSAULT 3,HOMELESS SHELTER,04/22/2023,(null),18-24,UNKNOWN,F,,45-64,BLACK,F,1004057,245519,40.840548,-73.928416,"(40.840548, -73.928416)",POINT (-73.928416 40.840548),10930,50,5,42,27
262604613,114,QUEENS,11/29/2022,12:00:00,01/03/2023,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",SMALL MERCHANT,01/27/2023,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1004992,214528,40.755483,-73.925129,"(40.755483, -73.925129)",POINT (-73.925129 40.755483),16863,39,3,33,72
261412564,77,BROOKLYN,11/29/2022,10:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/04/2023,(null),65+,BLACK,F,,45-64,BLACK,M,1003833,184216,40.672287,-73.929403,"(40.672287, -73.929403)",POINT (-73.929403 40.672287),17615,16,2,49,49
261398846,63,BROOKLYN,11/29/2022,14:00:00,11/29/2022,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,347,PETIT LARCENY-CHECK FROM MAILB,MAILBOX OUTSIDE,01/04/2023,(null),(null),(null),(null),,65+,WHITE,M,1006928,168551,40.629283,-73.918299,"(40.629283, -73.918299)",POINT (-73.918299 40.629283),13825,5,2,8,38
261634917,42,BRONX,11/29/2022,09:00:00,01/09/2023,18:48:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BRONX,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,01/09/2023,(null),UNKNOWN,WHITE,F,,45-64,BLACK,F,1010535,241633,40.829865,-73.905019,"(40.829865, -73.905019)",POINT (-73.905019 40.829865),10934,34,5,42,25
273845371,108,QUEENS,11/29/2022,10:00:00,12/06/2022,22:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",MAILBOX INSIDE,09/03/2023,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,1010849,213274,40.752025,-73.903996,"(40.752025, -73.903996)",POINT (-73.903996 40.752025),14787,53,3,33,66
261751094,52,BRONX,11/29/2022,20:31:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BRONX,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,01/11/2023,(null),45-64,BLACK,F,,UNKNOWN,UNKNOWN,D,1014471,253403,40.862158,-73.890743,"(40.862158, -73.890743)",POINT (-73.890743 40.862158),10936,24,5,22,34
265312689,110,QUEENS,11/29/2022,12:00:00,11/29/2022,12:01:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO QUEENS NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,03/18/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,F,1016110,209828,40.742551,-73.885022,"(40.742551, -73.885022)",POINT (-73.885022 40.742551),14784,66,3,5,68
267690347,48,BRONX,11/29/2022,15:25:00,05/03/2023,23:38:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,118,FELONY,INSIDE,DANGEROUS WEAPONS,(null),PATROL BORO BRONX,781,CRIMINAL DISPOSAL FIREARM 1,(null),05/03/2023,(null),18-24,ASIAN / PACIFIC ISLANDER,M,,UNKNOWN,UNKNOWN,E,1015776,250485,40.854144,-73.886038,"(40.854144, -73.886038)",POINT (-73.886038 40.854144),10936,35,5,22,31
261799112,41,BRONX,11/29/2022,17:39:00,11/29/2022,17:49:00,COMPLETED,(null),,72,DEPT OF CORRECTIONS,118,FELONY,INSIDE,DANGEROUS WEAPONS,(null),PATROL BORO BRONX,793,WEAPONS POSSESSION 3,(null),01/12/2023,(null),18-24,BLACK,M,,UNKNOWN,UNKNOWN,E,1017933,232222,40.804008,-73.878333,"(40.804008, -73.878333)",POINT (-73.878333 40.804008),12343,8,5,43,24
267944618,49,BRONX,11/29/2022,14:55:00,12/22/2022,15:09:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,118,FELONY,INSIDE,DANGEROUS WEAPONS,(null),PATROL BORO BRONX,781,CRIMINAL DISPOSAL FIREARM 1,RESIDENCE - APT. HOUSE,05/09/2023,(null),18-24,ASIAN / PACIFIC ISLANDER,M,,UNKNOWN,UNKNOWN,E,1022400,247983,40.847251,-73.862108,"(40.847251, -73.862108)",POINT (-73.862108 40.847251),11271,59,5,12,32
262853982,112,QUEENS,11/29/2022,09:00:00,11/29/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO QUEENS NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",COMMERCIAL BUILDING,02/01/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,1023036,205755,40.731343,-73.860054,"(40.731343, -73.860054)",POINT (-73.860054 40.731343),14785,40,3,28,70
266160102,47,BRONX,11/29/2022,18:00:00,03/30/2023,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,04/04/2023,(null),UNKNOWN,WHITE,U,,45-64,BLACK,M,1024952,265060,40.894111,-73.852779,"(40.894111, -73.852779)",POINT (-73.852779 40.894111),11275,29,5,2,30
263667477,47,BRONX,11/29/2022,09:00:00,02/15/2023,11:24:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",COMMERCIAL BUILDING,02/15/2023,(null),UNKNOWN,WHITE HISPANIC,M,,45-64,BLACK HISPANIC,F,1028245,255446,40.867706,-73.840934,"(40.867706, -73.840934)",POINT (-73.840934 40.867706),11607,59,5,12,32
266032718,109,QUEENS,11/29/2022,15:25:00,03/27/2023,15:30:00,ATTEMPTED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,04/02/2023,(null),(null),(null),(null),,45-64,WHITE,F,1035339,209531,40.741644,-73.815632,"(40.741644, -73.815632)",POINT (-73.815632 40.741644),14190,22,3,3,67
263027239,100,QUEENS,11/29/2022,00:00:00,11/29/2022,03:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,118,FELONY,INSIDE,DANGEROUS WEAPONS,(null),PATROL BORO QUEENS SOUTH,792,CRIMINAL POSSESSION WEAPON,RESIDENCE-HOUSE,02/04/2023,(null),45-64,WHITE HISPANIC,M,,18-24,BLACK,F,1040482,156570,40.596248,-73.797515,"(40.596248, -73.797515)",POINT (-73.797515 40.596248),20530,51,3,47,58
264346114,105,QUEENS,11/29/2022,00:00:00,02/22/2023,00:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS SOUTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE-HOUSE,02/28/2023,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1049013,178445,40.656232,-73.766588,"(40.656232, -73.766588)",POINT (-73.766588 40.656232),15313,63,3,47,63
270516045,1,MANHATTAN,11/30/2022,07:00:00,06/07/2023,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMMERCIAL BUILDING,06/28/2023,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,982655,197091,40.707646,-74.005752,"(40.707646, -74.005752)",POINT (-74.005752 40.707646),13096,56,4,32,1
261938896,76,BROOKLYN,11/30/2022,10:00:00,01/11/2023,17:00:00,COMPLETED,RED HOOK WEST,266,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,01/13/2023,(null),UNKNOWN,BLACK,F,,65+,BLACK,F,982515,185439,40.675665,-74.006254,"(40.675665, -74.006254)",POINT (-74.006254 40.675665),13514,14,2,7,48
265931300,62,BROOKLYN,11/30/2022,12:00:00,03/30/2023,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE - APT. HOUSE,03/30/2023,(null),UNKNOWN,UNKNOWN,U,,18-24,WHITE HISPANIC,M,984362,163187,40.614589,-73.999596,"(40.614589, -73.999596)",POINT (-73.999596 40.614589),17616,1,2,44,37
261676902,72,BROOKLYN,11/30/2022,09:00:00,01/10/2023,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,01/10/2023,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,984645,180850,40.663069,-73.998575,"(40.663069, -73.998575)",POINT (-73.998575 40.663069),13515,9,2,7,45
270512472,14,MANHATTAN,11/30/2022,14:00:00,11/30/2022,14:10:00,COMPLETED,(null),,1,N.Y. TRANSIT POLICE,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO MAN SOUTH,339,"LARCENY,PETIT FROM OPEN AREAS,",TRANSIT - NYC SUBWAY,06/28/2023,34 ST.-PENN STATION,UNKNOWN,UNKNOWN,U,2,25-44,BLACK,M,986061,213320,40.75219043401121,-73.99346359839569,"(40.75219043401121, -73.99346359839569)",POINT (-73.99346359839569 40.75219043401121),11722,11,4,10,8
262407559,78,BROOKLYN,11/30/2022,09:30:00,12/05/2022,09:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",PUBLIC SCHOOL,01/23/2023,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,E,986752,182516,40.667641,-73.99098,"(40.667641, -73.99098)",POINT (-73.99098 40.667641),17617,14,2,27,50
262369025,13,MANHATTAN,11/30/2022,12:00:00,01/11/2023,23:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",CLOTHING/BOUTIQUE,01/23/2023,(null),18-24,WHITE HISPANIC,F,,25-44,BLACK,F,987033,207012,40.734878,-73.989955,"(40.734878, -73.989955)",POINT (-73.989955 40.734878),11724,11,4,50,7
263111758,78,BROOKLYN,11/30/2022,12:00:00,11/30/2022,12:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE - APT. HOUSE,02/03/2023,(null),(null),(null),(null),,45-64,WHITE,F,987338,184145,40.672112,-73.988865,"(40.672112, -73.988865)",POINT (-73.988865 40.672112),17617,14,2,27,50
264502869,20,MANHATTAN,11/30/2022,12:00:00,03/03/2023,15:55:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/03/2023,(null),UNKNOWN,WHITE,M,,18-24,WHITE,F,987554,221220,40.773874,-73.988068,"(40.773874, -73.988068)",POINT (-73.988068 40.773874),12420,20,4,19,12
265096611,60,BROOKLYN,11/30/2022,08:00:00,03/14/2023,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE - APT. HOUSE,03/14/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,987359,154873,40.591767,-73.988805,"(40.591767, -73.988805)",POINT (-73.988805 40.591767),17616,21,2,45,35
270122030,78,BROOKLYN,11/30/2022,12:35:00,11/30/2022,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,339,"LARCENY,PETIT FROM OPEN AREAS,",DAYCARE FACILITY,06/19/2023,(null),(null),(null),(null),,25-44,WHITE,F,988272,184169,40.672179,-73.985499,"(40.672179, -73.985499)",POINT (-73.985499 40.672179),17617,14,2,27,50
261472584,9,MANHATTAN,11/30/2022,18:00:00,,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,01/05/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,989298,202384,40.722174,-73.981785,"(40.722174, -73.981785)",POINT (-73.981785 40.722174),11729,70,4,50,5
265893776,13,MANHATTAN,11/30/2022,19:45:00,,(null),COMPLETED,(null),44306,2,N.Y. HOUSING POLICE,117,FELONY,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO MAN SOUTH,515,"CONTROLLED SUBSTANCE,SALE 3",RESIDENCE - PUBLIC HOUSING,03/30/2023,(null),45-64,WHITE,M,,UNKNOWN,UNKNOWN,E,989738,209197,40.740872,-73.980194,"(40.740872, -73.980194)",POINT (-73.980194 40.740872),12078,71,4,50,7
261843514,17,MANHATTAN,11/30/2022,20:30:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,359,MISDEMEANOR,FRONT OF,OFFENSES AGAINST PUBLIC ADMINI,(null),PATROL BORO MAN SOUTH,749,VIOLATION OF ORDER OF PROTECTI,STREET,01/12/2023,(null),25-44,WHITE HISPANIC,M,,25-44,BLACK HISPANIC,F,991108,212924,40.751103,-73.975246,"(40.751103, -73.975246)",POINT (-73.975246 40.751103),12079,71,4,51,9
264391371,17,MANHATTAN,11/30/2022,14:00:00,12/02/2022,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMMERCIAL BUILDING,03/01/2023,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,991641,212630,40.750294,-73.973324,"(40.750294, -73.973324)",POINT (-73.973324 40.750294),12079,71,4,51,9
261364647,71,BROOKLYN,11/30/2022,12:40:00,11/30/2022,12:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,01/04/2023,(null),(null),(null),(null),,45-64,BLACK,M,995271,178090,40.655488,-73.96028,"(40.655488, -73.96028)",POINT (-73.96028 40.655488),13510,17,2,11,44
263255298,70,BROOKLYN,11/30/2022,12:00:00,12/10/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE - APT. HOUSE,02/08/2023,(null),UNKNOWN,UNKNOWN,U,,65+,BLACK,M,994575,177427,40.653667,-73.962786,"(40.653667, -73.962786)",POINT (-73.962786 40.653667),13510,60,2,11,43
269851670,90,BROOKLYN,11/30/2022,12:00:00,05/01/2023,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,(null),GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",BANK,06/14/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,994775,199701,40.714804,-73.962032,"(40.714804, -73.962032)",POINT (-73.962032 40.714804),17613,36,2,30,56
268355942,26,MANHATTAN,11/30/2022,14:00:00,11/30/2022,14:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN NORTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,05/16/2023,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,F,994121,232509,40.804855,-73.964343,"(40.804855, -73.964343)",POINT (-73.964343 40.804855),12422,37,4,23,17
265196204,19,MANHATTAN,11/30/2022,12:40:00,02/06/2023,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,(null),OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN NORTH,639,AGGRAVATED HARASSMENT 2,HOSPITAL,03/14/2023,(null),UNKNOWN,WHITE,M,,18-24,UNKNOWN,M,995921,218078,40.7652424,-73.95786786,"(40.7652424, -73.95786786)",POINT (-73.95786786 40.7652424),10090,23,4,1,11
264697617,79,BROOKLYN,11/30/2022,14:53:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO BKLYN NORTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE-HOUSE,01/03/2023,(null),(null),(null),(null),,25-44,BLACK,F,996478,189882,40.687853,-73.955908,"(40.687853, -73.955908)",POINT (-73.955908 40.687853),17618,69,2,49,51
261737306,71,BROOKLYN,11/30/2022,18:59:00,11/30/2022,20:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,01/11/2023,(null),(null),(null),(null),,45-64,BLACK,M,996107,182879,40.66863,-73.957258,"(40.66863, -73.957258)",POINT (-73.957258 40.66863),13509,17,2,48,44
262784542,19,MANHATTAN,11/30/2022,17:00:00,12/02/2022,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",MAILBOX OUTSIDE,01/31/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,998188,221434,40.774453,-73.949674,"(40.774453, -73.949674)",POINT (-73.949674 40.774453),12425,23,4,1,11
263724014,63,BROOKLYN,11/30/2022,12:00:00,02/16/2023,12:01:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",RESIDENCE - APT. HOUSE,02/16/2023,(null),UNKNOWN,UNKNOWN,U,,65+,ASIAN / PACIFIC ISLANDER,M,1000245,168323,40.62867,-73.942374,"(40.62867, -73.942374)",POINT (-73.942374 40.62867),17217,5,2,26,38
269489290,79,BROOKLYN,11/30/2022,12:00:00,06/06/2023,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,06/07/2023,(null),18-24,BLACK,M,,18-24,BLACK,M,1000666,190518,40.689592,-73.940805,"(40.689592, -73.940805)",POINT (-73.940805 40.689592),18181,69,2,49,51
263715746,61,BROOKLYN,11/30/2022,11:00:00,02/13/2023,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMMERCIAL BUILDING,02/15/2023,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,1002540,152439,40.585069,-73.934148,"(40.585069, -73.934148)",POINT (-73.934148 40.585069),13826,32,2,15,36
263886723,32,MANHATTAN,11/30/2022,21:00:00,12/03/2022,21:00:00,COMPLETED,(null),4552,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,02/19/2023,(null),18-24,WHITE HISPANIC,U,,25-44,BLACK,M,1001767,241659,40.829956,-73.936699,"(40.829956, -73.936699)",POINT (-73.936699 40.829956),13097,18,4,36,20
261534541,40,BRONX,11/30/2022,09:00:00,12/05/2022,09:00:00,COMPLETED,(null),818,2,N.Y. HOUSING POLICE,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - PUBLIC HOUSING,01/07/2023,(null),UNKNOWN,UNKNOWN,U,,18-24,BLACK,M,1004309,233881,40.808604,-73.92754,"(40.808604, -73.92754)",POINT (-73.92754 40.808604),10932,49,5,35,23
264341394,44,BRONX,11/30/2022,15:50:00,02/28/2023,14:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",MAILBOX OUTSIDE,02/28/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,F,1004687,239413,40.823786,-73.926158,"(40.823786, -73.926158)",POINT (-73.926158 40.823786),10929,50,5,35,27
263129328,114,QUEENS,11/30/2022,13:00:00,11/30/2022,13:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO QUEENS NORTH,114,OBSTR BREATH/CIRCUL,RESIDENCE-HOUSE,02/06/2023,(null),25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1007174,216093,40.759772,-73.917248,"(40.759772, -73.917248)",POINT (-73.917248 40.759772),16860,39,3,4,72
272974594,46,BRONX,11/30/2022,15:00:00,08/14/2023,14:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,FRONT OF,THEFT-FRAUD,(null),PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,08/14/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,1009256,250792,40.855007,-73.909603,"(40.855007, -73.909603)",POINT (-73.909603 40.855007),10931,6,5,29,29
263449898,69,BROOKLYN,11/30/2022,11:00:00,02/10/2023,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,INSIDE,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO BKLYN SOUTH,451,"LARCENY,GRAND OF MOTORCYCLE",STORAGE FACILITY,02/11/2023,(null),(null),(null),(null),,45-64,BLACK,M,1010488,175728,40.648973,-73.905443,"(40.648973, -73.905443)",POINT (-73.905443 40.648973),13827,5,2,25,42
262007135,73,BROOKLYN,11/30/2022,22:38:00,11/30/2022,22:38:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",CHECK CASHING BUSINESS,01/16/2023,(null),18-24,BLACK,M,,UNKNOWN,UNKNOWN,D,1009948,177802,40.654665,-73.907383,"(40.654665, -73.907383)",POINT (-73.907383 40.654665),13827,55,2,25,46
