"","CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","CRM_ATPT_CPTD_CD","JURISDICTION_CODE","JURIS_DESC","KY_CD","LAW_CAT_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PATROL_BORO","PD_CD","PD_DESC","PREM_TYP_DESC","RPT_DT","SUSP_AGE_GROUP","SUSP_RACE","SUSP_SEX","VIC_AGE_GROUP","VIC_RACE","VIC_SEX","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon","New Georeferenced Column","Zip Codes","Community Districts","Borough Boundaries","City Council Districts","Police Precincts"
"2532","267365213",75,"BROOKLYN","10/09/2022",16:00:00,"04/27/2023","11:30:00","COMPLETED",0,"N.Y. POLICE DEPT",107,"FELONY","INSIDE","BURGLARY","PATROL BORO BKLYN NORTH",224,"BURGLARY,RESIDENCE,UNKNOWN TIM","RESIDENCE - APT. HOUSE","04/27/2023","(null)","(null)","(null)","25-44","BLACK","M",1015239,180727,40.662677,-73.888299,"(40.662677, -73.888299)","POINT (-73.888299 40.662677)",17214,45,2,25,47
"2533","264950135",115,"QUEENS","10/09/2022",22:00:00,"10/10/2022","01:00:00","COMPLETED",0,"N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","PATROL BORO QUEENS NORTH",153,"RAPE 3","HOTEL/MOTEL","03/11/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE","F",1018623,214936,40.7565675846374,-73.8759315341335,"(40.7565675846374, -73.8759315341335)","POINT (-73.8759315341335 40.7565675846374)",14511,65,3,21,73
"2534","271688574",109,"QUEENS","10/09/2022",13:00:00,"10/10/2022","00:30:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO QUEENS NORTH",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","RESTAURANT/DINER","07/21/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK","M",1030253,216400,40.760525,-73.83394,"(40.760525, -73.83394)","POINT (-73.83394 40.760525)",13832,22,3,3,67
"2535","262544799",47,"BRONX","10/09/2022",11:00:00,"01/26/2023","09:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","01/26/2023","25-44","BLACK","F","25-44","BLACK","F",1028850,265329,40.89483,-73.838679,"(40.89483, -73.838679)","POINT (-73.838679 40.89483)",24894,NA,NA,NA,NA
"2536","264640917",107,"QUEENS","10/09/2022",21:30:00,"10/09/2022","21:50:00","COMPLETED",0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","REAR OF","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO QUEENS SOUTH",256,"MISCHIEF, CRIMINAL 4, BY FIRE","RESIDENCE-HOUSE","03/06/2023","(null)","(null)","(null)","UNKNOWN","WHITE","M",1035200,201745,40.720275,-73.816193,"(40.720275, -73.816193)","POINT (-73.816193 40.720275)",14509,25,3,24,65
"2537","265556309",103,"QUEENS","10/09/2022",08:00:00,"12/12/2022","08:00:00","COMPLETED",0,"N.Y. POLICE DEPT",113,"FELONY","FRONT OF","FORGERY","PATROL BORO QUEENS SOUTH",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","STREET","03/22/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE HISPANIC","M",1037315,195610,40.703425,-73.808614,"(40.703425, -73.808614)","POINT (-73.808614 40.703425)",24670,41,3,24,61
"2538","265152786",103,"QUEENS","10/09/2022",14:00:00,"03/15/2023","13:35:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","FRONT OF","GRAND LARCENY","PATROL BORO QUEENS SOUTH",439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX OUTSIDE","03/15/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE HISPANIC","F",1041620,197960,40.709846,-73.793067,"(40.709846, -73.793067)","POINT (-73.793067 40.709846)",24340,41,3,6,61
"2539","277014119",111,"QUEENS","10/09/2022",11:54:00,"10/16/2023","16:18:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO QUEENS NORTH",402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE-HOUSE","11/05/2023","(null)","(null)","(null)","18-24","ASIAN / PACIFIC ISLANDER","M",1049117,215533,40.758028,-73.765856,"(40.758028, -73.765856)","POINT (-73.765856 40.758028)",14196,26,3,20,69
"2540","279323287",103,"QUEENS","10/09/2022",20:00:00,"10/09/2022","20:30:00","COMPLETED",0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","PATROL BORO QUEENS SOUTH",101,"ASSAULT 3","RESIDENCE-HOUSE","12/20/2023","25-44","BLACK","M","<18","BLACK","F",1052127,196750,40.70645,-73.75518,"(40.70645, -73.75518)","POINT (-73.75518 40.70645)",15312,41,3,6,61
"2541","266532391",120,"STATEN ISLAND","10/10/2022",07:00:00,"10/10/2022","07:15:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO STATEN ISLAND",349,"LARCENY,PETIT OF LICENSE PLATE","RESIDENCE - APT. HOUSE","04/11/2023","(null)","(null)","(null)","25-44","WHITE","M",961549,173846,40.643816,-74.081798,"(40.643816, -74.081798)","POINT (-74.081798 40.643816)",10369,4,1,13,74
"2542","265136933",68,"BROOKLYN","10/10/2022",09:00:00,"10/10/2022","15:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BKLYN SOUTH",349,"LARCENY,PETIT OF LICENSE PLATE","COMMERCIAL BUILDING","03/15/2023","UNKNOWN","UNKNOWN","U","18-24","BLACK","M",976170,165508,40.620957,-74.029104,"(40.620957, -74.029104)","POINT (-74.029104 40.620957)",17216,10,2,44,41
"2543","262566950",13,"MANHATTAN","10/10/2022",00:01:00,"10/10/2022","23:59:00","COMPLETED",0,"N.Y. POLICE DEPT",233,"MISDEMEANOR","INSIDE","SEX CRIMES","PATROL BORO MAN SOUTH",170,"SEXUAL MISCONDUCT,INTERCOURSE","HOMELESS SHELTER","01/26/2023","<18","WHITE HISPANIC","M","<18","WHITE HISPANIC","F",988886,207857,40.7372030985741,-73.9832725981497,"(40.7372030985741, -73.9832725981497)","POINT (-73.9832725981497 40.7372030985741)",12073,71,4,50,7
"2544","270201529",24,"MANHATTAN","10/10/2022",08:00:00,"05/05/2023","20:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO MAN NORTH",439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","RESIDENCE - APT. HOUSE","06/21/2023","UNKNOWN","UNKNOWN","U","45-64","ASIAN / PACIFIC ISLANDER","F",990662,227750,40.791797,-73.976843,"(40.791797, -73.976843)","POINT (-73.976843 40.791797)",12421,20,4,19,15
"2545","261850407",18,"MANHATTAN","10/10/2022",15:00:00,"10/10/2022","15:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO MAN SOUTH",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","RESIDENCE - APT. HOUSE","01/12/2023","UNKNOWN","UNKNOWN","U","65+","WHITE","F",992440,216382,40.760594,-73.970434,"(40.760594, -73.970434)","POINT (-73.970434 40.760594)",12419,11,4,51,10
"2546","275999164",40,"BRONX","10/10/2022",07:00:00,"10/10/2023","09:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BRONX",352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","10/10/2023","(null)","(null)","(null)","45-64","BLACK HISPANIC","F",1007251,239375,40.823676,-73.916891,"(40.823676, -73.916891)","POINT (-73.916891 40.823676)",10929,34,5,43,25
"2547","264657483",42,"BRONX","10/10/2022",12:00:00,"03/05/2023","21:00:00","COMPLETED",2,"N.Y. HOUSING POLICE",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - PUBLIC HOUSING","03/06/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE HISPANIC","F",1009388,242814,40.83311,-73.909156,"(40.83311, -73.909156)","POINT (-73.909156 40.83311)",10934,34,5,42,25
"2548","263720921",108,"QUEENS","10/10/2022",15:00:00,"01/13/2023","15:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO QUEENS NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","RESIDENCE - APT. HOUSE","02/16/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE","F",1013705,207840,40.737101,-73.893712,"(40.737101, -73.893712)","POINT (-73.893712 40.737101)",14787,53,3,34,66
"2549","273429702",75,"BROOKLYN","10/10/2022",10:30:00,"01/20/2023","10:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BKLYN NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","OTHER","08/22/2023","(null)","(null)","(null)","25-44","WHITE HISPANIC","F",1016055,181962,40.666064,-73.885352,"(40.666064, -73.885352)","POINT (-73.885352 40.666064)",17214,45,2,25,47
"2550","262179348",75,"BROOKLYN","10/10/2022",10:00:00,"11/23/2022","10:10:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BKLYN NORTH",303,"LARCENY,PETIT BY CHECK USE","RESIDENCE-HOUSE","01/19/2023","UNKNOWN","UNKNOWN","U","45-64","BLACK","F",1020930,185590,40.676003,-73.867763,"(40.676003, -73.867763)","POINT (-73.867763 40.676003)",17215,45,2,25,47
"2551","262690198",100,"QUEENS","10/10/2022",23:00:00,"10/10/2022","23:10:00","COMPLETED",0,"N.Y. POLICE DEPT",106,"FELONY","FRONT OF","FELONY ASSAULT","PATROL BORO QUEENS SOUTH",105,"STRANGULATION 1ST","PUBLIC BUILDING","01/29/2023","25-44","WHITE HISPANIC","M","45-64","WHITE HISPANIC","F",1030354,150481,40.579594,-73.834024,"(40.579594, -73.834024)","POINT (-73.834024 40.579594)",20532,51,3,41,58
"2552","263859370",112,"QUEENS","10/10/2022",12:00:00,"02/18/2023","15:00:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","FRONT OF","HARRASSMENT 2","PATROL BORO QUEENS NORTH",638,"HARASSMENT,SUBD 3,4,5","STREET","02/18/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE HISPANIC","F",1029533,201334,40.719177,-73.83664,"(40.719177, -73.83664)","POINT (-73.83664 40.719177)",14786,40,3,28,70
"2553","263255324",102,"QUEENS","10/10/2022",06:30:00,"10/13/2022","16:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO QUEENS SOUTH",403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","RESIDENCE-HOUSE","02/08/2023","UNKNOWN","UNKNOWN","U","65+","ASIAN / PACIFIC ISLANDER","M",1033339,194956,40.701652,-73.822956,"(40.701652, -73.822956)","POINT (-73.822956 40.701652)",24014,46,3,28,60
"2554","265958961",103,"QUEENS","10/10/2022",12:00:00,"10/10/2022","13:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","FRONT OF","GRAND LARCENY","PATROL BORO QUEENS SOUTH",459,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","RESIDENCE - APT. HOUSE","03/31/2023","UNKNOWN","UNKNOWN","U","18-24","ASIAN / PACIFIC ISLANDER","M",1036452,195201,40.702307,-73.811729,"(40.702307, -73.811729)","POINT (-73.811729 40.702307)",24670,41,3,24,61
"2555","263119692",103,"QUEENS","10/10/2022",19:00:00,"10/15/2022","14:30:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO QUEENS SOUTH",403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","MAILBOX OUTSIDE","02/06/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE HISPANIC","M",1037868,195970,40.704409,-73.806616,"(40.704409, -73.806616)","POINT (-73.806616 40.704409)",24670,41,3,24,61
"2556","261727709",105,"QUEENS","10/10/2022",00:00:00,"10/10/2022","23:59:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS SOUTH",321,"LARCENY,PETIT FROM AUTO","RESIDENCE-HOUSE","01/10/2023","(null)","(null)","(null)","1018","BLACK","M",1059335,193915,40.698612,-73.729214,"(40.698612, -73.729214)","POINT (-73.729214 40.698612)",15311,63,3,6,63
"2557","273742286",120,"STATEN ISLAND","10/11/2022",12:00:00,"08/04/2023","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO STATEN ISLAND",402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","(null)","08/31/2023","(null)","(null)","(null)","65+","WHITE","F",948193,167931,40.627535,-74.129893,"(40.627535, -74.129893)","POINT (-74.129893 40.627535)",10697,4,1,13,74
"2558","272929689",68,"BROOKLYN","10/11/2022",15:00:00,"10/20/2022","19:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","RESIDENCE - APT. HOUSE","08/15/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE HISPANIC","M",977921,168473,40.629094,-74.022799,"(40.629094, -74.022799)","POINT (-74.022799 40.629094)",17216,10,2,44,41
"2559","265987801",68,"BROOKLYN","10/11/2022",02:30:00,"10/11/2022","02:35:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO BKLYN SOUTH",637,"HARASSMENT,SUBD 1,CIVILIAN","RESIDENCE - APT. HOUSE","03/31/2023","<18","WHITE HISPANIC","M","<18","WHITE HISPANIC","M",980641,163319,40.614949,-74.012998,"(40.614949, -74.012998)","POINT (-74.012998 40.614949)",13511,10,2,44,41
"2560","264723941",72,"BROOKLYN","10/11/2022",19:07:00,"12/09/2022","18:58:00","COMPLETED",0,"N.Y. POLICE DEPT",340,"MISDEMEANOR","INSIDE","FRAUDS","PATROL BORO BKLYN SOUTH",718,"FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE - APT. HOUSE","03/08/2023","(null)","(null)","(null)","25-44","ASIAN / PACIFIC ISLANDER","M",983273,174802,40.646469,-74.003518,"(40.646469, -74.003518)","POINT (-74.003518 40.646469)",18180,9,2,7,45
"2561","261481058",61,"BROOKLYN","10/11/2022",00:00:00,"10/27/2022","00:00:00","ATTEMPTED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","RESIDENCE - APT. HOUSE","01/06/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE","M",995128,160272,40.606581,-73.960821,"(40.606581, -73.960821)","POINT (-73.960821 40.606581)",13512,32,2,15,36
"2562","262932219",71,"BROOKLYN","10/11/2022",15:48:00,"10/11/2022","15:49:00","COMPLETED",0,"N.Y. POLICE DEPT",113,"FELONY","INSIDE","FORGERY","PATROL BORO BKLYN SOUTH",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","RESIDENCE - APT. HOUSE","02/02/2023","(null)","(null)","(null)","25-44","BLACK","M",995792,178766,40.657343,-73.9584,"(40.657343, -73.9584)","POINT (-73.9584 40.657343)",13509,17,2,11,44
"2563","262729331",71,"BROOKLYN","10/11/2022",13:00:00,"01/06/2023","10:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","RESIDENCE - APT. HOUSE","01/29/2023","UNKNOWN","UNKNOWN","U","45-64","BLACK","M",997528,182379,40.667257,-73.952136,"(40.667257, -73.952136)","POINT (-73.952136 40.667257)",13509,17,2,48,44
"2564","272023807",23,"MANHATTAN","10/11/2022",19:00:00,"10/11/2022","20:00:00","COMPLETED",2,"N.Y. HOUSING POLICE",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","PATROL BORO MAN NORTH",101,"ASSAULT 3","RESIDENCE - PUBLIC HOUSING","07/27/2023","25-44","BLACK HISPANIC","M","25-44","WHITE HISPANIC","F",997937,227357,40.79071,-73.950569,"(40.79071, -73.950569)","POINT (-73.950569 40.79071)",12426,7,4,35,14
"2565","265439181",108,"QUEENS","10/11/2022",09:00:00,"03/21/2023","16:04:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","FRONT OF","THEFT-FRAUD","PATROL BORO QUEENS NORTH",739,"FRAUD,UNCLASSIFIED-FELONY","SMALL MERCHANT","03/21/2023","(null)","(null)","(null)","25-44","WHITE","M",999620,212060,40.748721,-73.944526,"(40.748721, -73.944526)","POINT (-73.944526 40.748721)",16858,53,3,33,66
"2566","262494340",71,"BROOKLYN","10/11/2022",01:00:00,"10/11/2022","01:30:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","FRONT OF","HARRASSMENT 2","PATROL BORO BKLYN SOUTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","01/25/2023","25-44","BLACK","F","25-44","BLACK","F",1002031,180932,40.663277,-73.935908,"(40.663277, -73.935908)","POINT (-73.935908 40.663277)",16866,17,2,17,44
"2567","275647944",50,"BRONX","10/11/2022",20:50:00,"10/11/2022","21:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","FRONT OF","GRAND LARCENY","PATROL BORO BRONX",437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT","STREET","10/09/2023","UNKNOWN","BLACK","M","45-64","BLACK","M",1006938,260035,40.880382,-73.917953,"(40.880382, -73.917953)","POINT (-73.917953 40.880382)",11272,48,5,40,33
"2568","271287876",63,"BROOKLYN","10/11/2022",12:00:00,"11/01/2022","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","RESIDENCE-HOUSE","07/13/2023","(null)","(null)","(null)","18-24","BLACK","M",1008495,167493,40.626374,-73.912655,"(40.626374, -73.912655)","POINT (-73.912655 40.626374)",13825,5,2,8,38
"2569","265375894",48,"BRONX","10/11/2022",11:30:00,"10/11/2022","11:35:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BRONX",428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE","RESIDENCE - APT. HOUSE","03/20/2023","(null)","(null)","(null)","45-64","BLACK","M",1015388,248252,40.848017,-73.887451,"(40.848017, -73.887451)","POINT (-73.887451 40.848017)",10935,35,5,22,31
"2570","270171203",75,"BROOKLYN","10/11/2022",10:30:00,"12/12/2022","08:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","(null)","PETIT LARCENY","PATROL BORO BKLYN NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","06/21/2023","(null)","(null)","(null)","UNKNOWN","BLACK","M",1014822,187694,40.6818006,-73.88977361,"(40.6818006, -73.88977361)","POINT (-73.88977361 40.6818006)",17214,45,2,37,47
"2571","261634934",52,"BRONX","10/11/2022",00:01:00,"10/11/2022","23:59:00","COMPLETED",0,"N.Y. POLICE DEPT",113,"FELONY","FRONT OF","FORGERY","PATROL BORO BRONX",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","RESIDENCE - APT. HOUSE","01/09/2023","UNKNOWN","UNKNOWN","U","25-44","ASIAN / PACIFIC ISLANDER","M",1017024,258264,40.875489,-73.881488,"(40.875489, -73.881488)","POINT (-73.881488 40.875489)",11605,24,5,40,34
"2572","263111927",112,"QUEENS","10/11/2022",15:00:00,"10/18/2022","14:09:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO QUEENS NORTH",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","PUBLIC BUILDING","02/06/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE HISPANIC","F",1026664,202360,40.722009,-73.846984,"(40.722009, -73.846984)","POINT (-73.846984 40.722009)",14786,40,3,28,70
"2573","263652503",109,"QUEENS","10/11/2022",12:40:00,"10/11/2022","13:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO QUEENS NORTH",426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER","BANK","02/15/2023","UNKNOWN","UNKNOWN","U","45-64","ASIAN / PACIFIC ISLANDER","F",1031259,216181,40.759921,-73.830311,"(40.759921, -73.830311)","POINT (-73.830311 40.759921)",13832,22,3,3,67
"2574","261534594",111,"QUEENS","10/11/2022",12:00:00,"01/07/2023","15:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","RESIDENCE-HOUSE","01/07/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE HISPANIC","F",1041475,213557,40.752658,-73.793457,"(40.752658, -73.793457)","POINT (-73.793457 40.752658)",14193,26,3,3,69
"2575","263230585",107,"QUEENS","10/11/2022",12:00:00,"02/06/2023","12:30:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","PATROL BORO QUEENS SOUTH",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","02/07/2023","(null)","(null)","(null)","65+","WHITE","M",1042298,206077,40.732122,-73.790549,"(40.732122, -73.790549)","POINT (-73.790549 40.732122)",14507,25,3,24,65
"2576","265928762",100,"QUEENS","10/11/2022",10:00:00,"03/30/2023","16:38:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","(null)","PETIT LARCENY","PATROL BORO QUEENS SOUTH",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","03/30/2023","(null)","(null)","(null)","25-44","WHITE HISPANIC","M",1042103,156197,40.59521205,-73.79168316,"(40.59521205, -73.79168316)","POINT (-73.79168316 40.59521205)",20530,51,3,47,58
"2577","265938605",107,"QUEENS","10/11/2022",23:50:00,"10/11/2022","23:50:00","COMPLETED",0,"N.Y. POLICE DEPT",106,"FELONY","INSIDE","FELONY ASSAULT","PATROL BORO QUEENS SOUTH",105,"STRANGULATION 1ST","RESIDENCE-HOUSE","03/30/2023","25-44","WHITE","M","25-44","WHITE","F",1047355,202728,40.722894,-73.772333,"(40.722894, -73.772333)","POINT (-73.772333 40.722894)",24332,25,3,16,65
"2578","263169098",111,"QUEENS","10/11/2022",13:00:00,"02/06/2023","10:00:00","COMPLETED",0,"N.Y. POLICE DEPT",340,"MISDEMEANOR","INSIDE","FRAUDS","PATROL BORO QUEENS NORTH",718,"FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE-HOUSE","02/07/2023","UNKNOWN","UNKNOWN","U","65+","WHITE","M",1052776,221334,40.773923,-73.752588,"(40.773923, -73.752588)","POINT (-73.752588 40.773923)",14505,26,3,20,69
"2579","263720940",121,"STATEN ISLAND","10/12/2022",05:00:00,"10/12/2022","22:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","(null)","PETIT LARCENY","PATROL BORO STATEN ISLAND",353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","RESIDENCE-HOUSE","01/05/2023","(null)","(null)","(null)","25-44","WHITE HISPANIC","F",944536,171305,40.636782,-74.143088,"(40.636782, -74.143088)","POINT (-74.143088 40.636782)",10370,4,1,13,75
"2580","268271043",6,"MANHATTAN","10/12/2022",14:30:00,"05/04/2023","14:15:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO MAN SOUTH",402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE - APT. HOUSE","05/15/2023","18-24","BLACK","F","25-44","WHITE","M",982333,205184,40.729862,-74.006915,"(40.729862, -74.006915)","POINT (-74.006915 40.729862)",12077,57,4,10,3
"2581","261336772",10,"MANHATTAN","10/12/2022",12:00:00,"01/01/2023","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO MAN SOUTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","01/03/2023","25-44","WHITE","F","25-44","WHITE","M",982874,210353,40.744047,-74.004963,"(40.744047, -74.004963)","POINT (-74.004963 40.744047)",12074,12,4,10,6
"2582","271587649",13,"MANHATTAN","10/12/2022",00:00:00,"10/12/2022","00:00:00","COMPLETED",2,"N.Y. HOUSING POLICE",104,"FELONY","INSIDE","RAPE","PATROL BORO MAN SOUTH",157,"RAPE 1","RESIDENCE - PUBLIC HOUSING","07/19/2023","25-44","UNKNOWN","M","25-44","BLACK","F",988886,207857,40.7372030985741,-73.9832725981497,"(40.7372030985741, -73.9832725981497)","POINT (-73.9832725981497 40.7372030985741)",12073,71,4,50,7
"2583","264150408",24,"MANHATTAN","10/12/2022",07:00:00,"10/18/2022","14:34:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO MAN NORTH",439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","RESIDENCE - APT. HOUSE","02/24/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE","M",991087,227964,40.792384,-73.975307,"(40.792384, -73.975307)","POINT (-73.975307 40.792384)",12422,20,4,19,15
"2584","267248613",70,"BROOKLYN","10/12/2022",15:00:00,"04/25/2023","14:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED","RESIDENCE - APT. HOUSE","04/25/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE HISPANIC","F",995293,176595,40.651383,-73.9602,"(40.651383, -73.9602)","POINT (-73.9602 40.651383)",13510,60,2,11,43
"2585","264544949",67,"BROOKLYN","10/12/2022",17:50:00,"01/07/2023","23:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX OUTSIDE","03/04/2023","(null)","(null)","(null)","65+","BLACK","M",997741,177573,40.654064,-73.951379,"(40.654064, -73.951379)","POINT (-73.951379 40.654064)",13510,61,2,11,40
